1.82500000000000178e-08 1.00000000000000004e-10 2.17379605977760168e-02 1.98401610566980718e-02
1.82800000000000051e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.83500000000000187e-08 1.00000000000000004e-10 2.13696332062534404e-02 1.93204396125657256e-02
1.84500000000000196e-08 1.00000000000000004e-10 2.07639462631452332e-02 1.88287500979378297e-02
1.85500000000000205e-08 1.00000000000000004e-10 2.01117891428403868e-02 1.83349748086531934e-02
1.86500000000000214e-08 1.00000000000000004e-10 1.95458221749441330e-02 1.78660019777941818e-02
1.87500000000000223e-08 1.00000000000000004e-10 1.89284996407919209e-02 1.73960175367771017e-02
1.88500000000000232e-08 1.00000000000000004e-10 1.83948545227771501e-02 1.69481396114812000e-02
1.89500000000000241e-08 1.00000000000000004e-10 1.78125907152318942e-02 1.65000738130063260e-02
1.90500000000000250e-08 1.00000000000000004e-10 1.73089536283056109e-02 1.60119007224088748e-02
1.91500000000000259e-08 1.00000000000000004e-10 1.67596904730964100e-02 1.51965855989770957e-02
1.92500000000000268e-08 1.00000000000000004e-10 1.62840793900571462e-02 1.40919024699568511e-02
1.92800000000000037e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.93500000000000277e-08 1.00000000000000004e-10 1.57658338412580562e-02 1.33324207467682768e-02
1.94500000000000286e-08 1.00000000000000004e-10 1.53164151244309793e-02 1.29632939470708045e-02
1.95500000000000295e-08 1.00000000000000004e-10 1.48272920258315719e-02 1.24918916491655804e-02
1.96500000000000304e-08 1.00000000000000004e-10 1.44023662349041445e-02 1.20280329339473892e-02
1.97500000000000313e-08 1.00000000000000004e-10 1.39405654739980876e-02 1.15962410677854788e-02
1.98500000000000322e-08 1.00000000000000004e-10 1.35385557499596194e-02 1.11650194315711885e-02
1.99500000000000331e-08 1.00000000000000004e-10 1.31023806943172724e-02 1.07593880332326232e-02
2.00000000000000036e-12 2.00000000000000036e-12 3.60866924489522817e-02 3.60866924489522817e-02
2.00500000000000340e-08 1.00000000000000004e-10 1.27070970086328953e-02 1.03585888068983452e-02
2.01500000000000348e-08 1.00000000000000004e-10 1.21816536222979274e-02 9.97777852444708263e-03
2.02500000000000357e-08 1.00000000000000004e-10 1.15366982450901961e-02 9.60491835845472992e-03
2.02800000000000044e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
2.03500000000000366e-08 1.00000000000000004e-10 1.08706404096378592e-02 9.24767480862864408e-03
2.04500000000000375e-08 1.00000000000000004e-10 1.04643126433195191e-02 8.90054635809535075e-03
2.05500000000000384e-08 1.00000000000000004e-10 1.01016148208532049e-02 8.56561768927160613e-03
2.06500000000000393e-08 1.00000000000000004e-10 9.72976017992763925e-03 8.24224926305538487e-03
2.07500000000000402e-08 1.00000000000000004e-10 9.34388939739792986e-03 7.92840655457215625e-03
2.08500000000000411e-08 1.00000000000000004e-10 9.00694608438537721e-03 7.62702621653067042e-03
2.09500000000000420e-08 1.00000000000000004e-10 8.64733695646241474e-03 7.33307764151675239e-03
2.10500000000000429e-08 1.00000000000000004e-10 8.33287638057511604e-03 7.05075238751592254e-03
2.11500000000000438e-08 1.00000000000000004e-10 7.99851107681744458e-03 6.76358678925290287e-03
